entity_id,P,A,Comp,GSI,OSR,NDVI,NDBI,FAR,SC,AH,Po,UH,UA,Longitude,Latitude,hdbscan_labels
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:110,0.440505047,0.647480584,0.911520446,0.108291638,0.150122246,0.513489566,0.690207214,-0.868167081,0.013647525,-0.436963597,0.962873099,-0.194664665,0.614748271,118.8770148,32.04276445,34
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:111,0.388838845,0.618683397,0.941016472,0.568905833,0.040110145,0.554896986,0.566259708,1.5086456,0.010713258,-0.03716609,0.739000345,0.129433437,0.660267509,118.7333855,31.95947122,17
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:112,0.319464998,0.560198814,0.829358755,0.0,0.0,0.648593555,0.704433171,-1.265506914,0.0,-1.652178672,0.0,-1.258054988,0.0,118.7757583,31.89206861,0
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:113,0.466903927,0.663101564,0.90379105,0.164055916,0.122575609,0.283864259,0.659310384,-0.658840206,0.007514478,-0.427437746,0.961729488,0.102658193,0.758948265,118.802401,31.89333223,19
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:114,0.44726932,0.628823795,0.749524003,0.000435818,0.515883381,0.477402153,0.68790717,-1.264912047,0.096757546,-1.200112631,0.999790772,-0.804436476,0.266951642,118.8006918,31.9205202,6
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:115,0.362423307,0.591553248,0.860375184,0.0,0.0,0.128415591,0.563449961,-1.265506914,0.0,-1.652178672,0.0,-1.258054988,0.0,118.8046847,31.9423278,0
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:116,0.396836941,0.596326879,0.744764028,0.001707971,0.425305333,0.487686605,0.704960994,-1.260884423,0.032782892,-0.755820337,0.998360572,-1.258054988,0.0,118.8217031,31.92431039,6
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:117,0.326182524,0.573689318,0.897581286,0.053426251,0.196976781,0.48076468,0.639933251,-0.774443946,0.018585305,1.391988142,0.962693437,0.628287634,0.558972862,118.8862032,31.9671422,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:118,0.246208621,0.505743939,0.772570103,0.0,0.0,0.657463936,0.762224015,-1.265506914,0.0,-1.652178672,0.0,-1.258054988,0.0,118.8638606,31.97566983,0
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:119,0.494594606,0.676374317,0.872276004,0.187122568,0.113851199,0.64713254,0.581185332,-0.068764955,0.016452071,0.465988891,0.946911805,0.58046016,0.568776341,118.8779821,31.9956282,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:120,0.357285688,0.588764796,0.863663521,0.202542521,0.108599836,0.397369822,0.788357714,-0.562263504,0.012137472,-0.50223803,0.885663267,-0.451398197,0.637899104,118.8725009,32.016467,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:121,0.52118057,0.691416997,0.85976876,0.080019575,0.170186839,0.548514911,0.663462798,-0.911254699,0.015326593,-0.185948004,0.981967096,0.462040744,0.678950225,118.9084748,32.03282864,31
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:122,0.466408043,0.628391612,0.673690867,0.0,0.0,0.574292491,0.807722955,-1.265506914,0.0,-1.652178672,0.0,-1.258054988,0.0,118.9060335,32.03616922,0
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:123,0.284195486,0.5508551,0.925692935,0.049939427,0.201452597,0.46039912,0.692601226,-1.145708548,0.026309496,-0.857679768,0.971832178,-0.913893776,0.50349151,118.9097487,32.03474742,12
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:124,0.214827362,0.508998771,0.940462365,0.201158975,0.109054393,0.405058904,0.776518453,-0.50195623,0.011860088,-0.395036432,0.893188001,-0.013315116,0.65823805,118.9047206,32.03665984,24
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:125,0.207853271,0.505165914,0.944992639,0.31649234,0.078999379,0.315086073,0.855648766,0.019336375,0.005615729,-0.307641169,0.696156559,-1.258054988,0.0,118.9037654,32.03740094,24
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:126,0.344290755,0.577698287,0.842665026,0.032036381,0.230893194,0.327086736,0.916499069,-1.185258541,0.021091653,-0.822559559,0.971137638,-1.071224513,0.596453127,118.908712,32.03693236,12
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:127,0.386971821,0.618443519,0.948560111,0.095383212,0.158539531,0.508027383,0.693024078,-0.670303056,0.018935712,0.414532368,0.953790946,0.343032071,0.572407977,118.9038735,32.04527258,34
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:128,0.373508782,0.608560776,0.937252118,0.16795622,0.121017427,0.443473467,0.6305505,-0.642804682,0.010718609,-0.424258048,0.903007166,-0.559563574,0.692378967,118.9188784,32.04428052,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:129,0.386095627,0.611603004,0.898993302,0.073397751,0.175915153,0.378079995,0.719443274,-1.116724283,0.012975369,-0.980818699,0.958049591,-0.958643633,0.644830927,118.9227522,32.04636729,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:130,0.372902373,0.609250276,0.945859933,0.132722384,0.136631306,0.456013681,0.715048009,-0.984221945,0.018520437,-0.950257548,0.950139875,-0.720057482,0.608932532,118.9062512,32.04680381,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:131,0.353319488,0.595816472,0.93700602,0.109026447,0.149673776,0.389658204,0.765329909,-0.881715772,0.017405349,-0.486311557,0.951052036,-0.39933425,0.582960518,118.9078387,32.04856661,4
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:132,0.46146378,0.657886524,0.890084416,0.054269374,0.195938403,0.655466402,0.455365773,-1.156436708,0.014137346,-0.986541939,0.960066139,-1.079402074,0.634543706,118.8960087,32.05475934,12
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:133,0.450267533,0.654029931,0.914664728,0.0,0.0,0.859078944,0.329028627,-1.265506914,0.0,-1.652178672,0.0,-1.258054988,0.0,118.8932317,32.06302017,0
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:134,0.385107024,0.59256125,0.768157943,0.0,0.0,0.416935694,0.631533686,-1.265506914,0.0,-1.652178672,0.0,-1.258054988,0.0,118.9320173,32.06124382,0
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:135,0.55677904,0.697382921,0.747142334,0.279936546,0.087138845,0.484250555,0.697526985,-0.418613761,0.01467545,-0.650208057,0.922400812,-0.531014723,0.626197413,118.8906807,32.04845709,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:136,0.454863068,0.658344007,0.925825052,0.378161013,0.067193592,0.60339288,0.51118815,-0.377255016,0.014276998,-0.874240012,0.821655009,-0.919583199,0.624841969,118.8954356,32.05016722,21
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:137,0.373999318,0.602838178,0.890226525,0.015157168,0.280524602,0.534782354,0.681271345,-1.234579128,0.011140873,-0.976380967,0.98974576,-0.856977252,0.657691845,118.9180156,32.09758906,11
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:138,0.446918519,0.652870047,0.922098284,0.037837907,0.219855471,0.4795288,0.701963979,-1.175820833,0.016919002,-0.86715292,0.982211464,-0.668218421,0.59075019,118.9209298,32.10017168,11
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:139,0.415117892,0.635781476,0.945460787,0.021467425,0.257442167,0.376283975,0.550317994,-1.219756178,0.020506965,-0.94634221,0.984343931,-0.994812151,0.554612369,118.9242433,32.10357045,8
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:140,0.525482012,0.663180123,0.660028024,0.020544411,0.260356641,0.708967961,0.70236883,-1.193520539,0.021523106,-0.491685571,0.986036604,-0.763261379,0.518553175,118.9475818,32.1146268,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:141,0.62196379,0.706631345,0.569357476,0.000506531,0.505911889,0.925971614,0.438530742,-1.264231119,0.044815462,-0.81799564,0.999715528,-0.582214988,0.38442809,118.8012567,32.12297654,12
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:142,0.418189081,0.624976603,0.848053538,0.129089984,0.138471591,0.512660605,0.758016221,-0.485135994,0.018074518,0.349961567,0.936730499,0.451551135,0.557782575,118.9680424,32.11604385,34
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:143,0.290108913,0.537496766,0.800064925,0.005247767,0.350864918,0.809051284,0.60928243,-1.253405677,0.044081171,-0.888446315,0.995669058,-0.822967481,0.382927341,118.8223714,32.1190185,12
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:144,0.443033086,0.621043082,0.717476481,0.001722305,0.424751077,0.632517676,0.727890505,-1.261347795,0.053342871,-0.852386442,0.998970092,-0.555214855,0.314102116,118.8421086,32.1228814,12
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:145,0.295270741,0.532966167,0.748606253,0.0,0.0,0.636630964,0.768359462,-1.265506914,0.0,-1.652178672,0.0,-1.258054988,0.0,118.8396304,32.12303186,0
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:146,0.287347298,0.552801161,0.925381056,0.0,0.0,0.736623094,0.331815379,-1.265506914,0.0,-1.652178672,0.0,-1.258054988,0.0,118.8196708,32.12321142,0
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:147,0.584511121,0.714426886,0.74452927,2.95e-07,1.0,0.927319724,0.316437138,-1.265506118,1.0,-0.755820337,1.0,-1.258054988,0.0,118.9645488,32.12310789,6
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:148,0.330604988,0.575664224,0.891393642,0.124181058,0.141042632,0.216924646,0.727728179,-0.694391962,0.016771636,-0.12898846,0.95028516,0.262442241,0.620091381,118.8286701,32.12510306,4
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:149,0.276671811,0.541056316,0.886573437,0.097452716,0.15711606,0.350314952,0.876309184,-0.913270895,0.016394889,-0.455091497,0.943821591,-0.461267179,0.599086188,118.882969,32.12794971,4
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:150,0.544437651,0.70745638,0.870113279,0.075390695,0.174138488,0.563714922,0.566793214,-0.941469984,0.016586581,-0.228661444,0.974139481,0.30260732,0.602255585,118.9633533,32.12785712,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:151,0.37704981,0.609704176,0.928603506,0.00031418,0.537585975,0.675937904,0.492005038,-1.264628302,0.104620202,-0.725979461,0.999836105,-0.246466428,0.296904965,118.8753866,32.13049639,6
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:152,0.364328851,0.551457006,0.604521674,0.0,0.0,0.604839071,0.791247585,-1.265506914,0.0,-1.652178672,0.0,-1.258054988,0.0,118.9460702,32.13043578,0
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:153,0.340474562,0.582933019,0.899441394,0.145191908,0.13067627,0.415039011,0.78850459,-0.897452003,0.017932181,-0.81261011,0.95384849,-0.542636151,0.631245304,118.886721,32.13180085,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:154,0.491277402,0.676721926,0.89060149,0.018046013,0.268955558,0.77117324,0.383148919,-1.235221323,0.032014505,-1.096350246,0.988127595,-1.101568088,0.448618577,118.9438279,32.13094826,12
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:155,0.598145475,0.661428451,0.439476009,0.00201822,0.414236409,0.740880582,0.870118002,-1.261613575,0.032121314,-1.013268393,0.998190131,-1.052914234,0.415090389,118.9317223,32.13334576,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:156,0.3340526,0.573482282,0.858875783,0.86930904,0.011992893,0.71947695,0.566938285,0.732932761,0.014676423,-0.890796312,0.501122413,-0.869147704,0.629591449,118.9383957,32.15584826,16
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:157,0.418051542,0.62300818,0.834536299,0.461498303,0.053986047,0.595711322,0.671255084,-0.063771157,0.014329897,-0.789746719,0.879092371,-0.515873218,0.640102395,118.8715782,32.1090886,21
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:158,0.476170346,0.66748367,0.892666361,0.062731585,0.186328765,0.589901218,0.614117208,-1.062312042,0.012637816,-0.579394274,0.979265329,-0.286194223,0.70992677,118.8846537,32.10490933,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:159,0.39123466,0.618739579,0.929425766,0.641768542,0.032118121,0.469947826,0.701376921,2.451733834,0.011848109,0.266173009,0.809737681,0.979986684,0.669838555,118.843236,32.13792103,17
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:160,0.423863535,0.629783595,0.857038681,0.00075565,0.479385571,0.612995941,0.67327379,-1.263973083,0.034078551,-0.979909921,0.999274833,-1.258054988,0.0,118.9024459,32.12112579,6
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:161,0.453302313,0.65900167,0.93887487,0.017512661,0.270945105,0.562048688,0.659112899,-1.222594853,0.026185675,-0.840632566,0.994585472,-0.536616681,0.531436248,118.7205713,31.98549684,12
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:162,0.323223907,0.561563126,0.822284397,0.045435972,0.20771998,0.449456072,0.771105197,-1.084080479,0.017772101,-0.329705984,0.958130582,-0.612845105,0.575817281,118.7109926,31.99214457,4
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:163,0.263506001,0.537961234,0.926806761,0.001219272,0.447657563,0.321959671,0.836615496,-1.26275278,0.111809311,-0.904059943,0.999424033,-0.566072939,0.263754756,118.8171026,32.00944834,6
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:164,0.200626429,0.482648634,0.810651199,0.0,0.0,0.602646276,0.769223037,-1.265506914,0.0,-1.652178672,0.0,-1.258054988,0.0,118.7925016,32.01359,0
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:165,0.155516901,0.454199237,0.810605084,0.0,0.0,0.643366501,0.755391399,-1.265506914,0.0,-1.652178672,0.0,-1.258054988,0.0,118.8320374,32.03050819,0
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:166,0.361231614,0.549386517,0.603900588,0.0,0.0,0.735607856,0.631689978,-1.265506914,0.0,-1.652178672,0.0,-1.258054988,0.0,118.8235793,32.04139463,0
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:167,0.478970811,0.662148101,0.840178497,0.0,0.0,1.0,0.358477544,-1.265506914,0.0,-1.652178672,0.0,-1.258054988,0.0,118.8507298,32.04077207,0
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:168,0.228641121,0.511599749,0.892711033,0.000321071,0.536147343,0.788122851,0.442018423,-1.265072438,0.148858983,-1.203999504,0.999692044,-1.258054988,0.0,118.7902038,32.06011078,6
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:169,0.317099154,0.553796419,0.795285987,0.057007457,0.192674156,0.353591155,0.831250524,-1.108412538,0.020746291,-0.739506235,0.954745344,-1.029873014,0.552753566,118.6979878,31.99184904,4
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:170,0.264192634,0.521469796,0.802119428,0.0,0.0,0.750513216,0.70612737,-1.265506914,0.0,-1.652178672,0.0,-1.258054988,0.0,118.7125242,32.01792861,0
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:171,0.139068151,0.437960474,0.771000545,0.0,0.0,0.779742119,0.66005272,-1.265506914,0.0,-1.652178672,0.0,-1.258054988,0.0,118.7140801,32.01949238,0
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:172,0.376784485,0.605587973,0.897827092,0.27846802,0.087487654,0.676199425,0.3077368,0.45810314,0.014336509,0.397801476,0.885518594,0.901691502,0.608518897,118.8244044,31.89830897,17
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:173,0.515406204,0.677951081,0.79053669,0.398091398,0.063787457,0.46342623,0.560681307,0.556051962,0.007821155,-0.136712024,0.873086249,-0.043747062,0.741122743,118.8267758,31.90103527,15
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:174,0.518045318,0.693245372,0.888129425,0.244085697,0.096227138,0.433960101,0.639630895,-0.21638489,0.008880878,-0.228638799,0.926483836,-0.2858534,0.721024735,118.8333476,31.89414063,33
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:175,0.429038773,0.64253017,0.929337508,0.16874401,0.120707098,0.325231979,0.582693938,-0.69415123,0.009963055,-0.53076938,0.89124735,-0.561511326,0.70730095,118.8335998,31.89874533,33
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:176,0.391509843,0.620260039,0.940172478,0.36105533,0.07026332,0.416105684,0.639027475,-0.123380237,0.006692538,-0.60450392,0.768917214,-0.598215747,0.787572658,118.8373352,31.8990326,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:177,0.445028057,0.650195018,0.910486387,0.364335765,0.069663508,0.54976644,0.662234196,0.185136219,0.008772608,-0.333482506,0.788765933,-0.496392577,0.709942389,118.7659205,31.89639044,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:178,0.398304117,0.624317957,0.938408926,0.315467471,0.079214475,0.397563286,0.659896623,-0.176583428,0.008322996,-0.508961487,0.803145748,-0.737970541,0.703613001,118.8297629,31.89851823,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:179,0.418691046,0.636808449,0.93564775,0.27595621,0.088088552,0.455526763,0.519463609,-0.106474387,0.008662267,-0.261132916,0.89706522,-0.340473379,0.761984997,118.8408476,31.89922121,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:180,0.409908412,0.631917231,0.940758079,0.450740496,0.055550235,0.61220681,0.57229389,0.095507499,0.005799438,-0.652127761,0.711582862,-0.706558463,0.817794221,118.8298936,31.90154271,19
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:181,0.428178228,0.638930795,0.90540034,0.267346903,0.090190471,0.664425431,0.399429923,0.822341886,0.01922565,0.934305648,0.87704802,0.453497653,0.590881231,118.818877,31.90301619,17
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:182,0.404009466,0.628046992,0.939505071,0.244568118,0.096096196,0.618038328,0.398514949,-0.330806467,0.01370298,-0.386397675,0.881794955,-0.349428431,0.654665381,118.8372661,31.9020488,28
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:183,0.424780957,0.641434259,0.941990359,0.30632442,0.081164908,0.479639645,0.461782657,-0.18744289,0.008843779,-0.486580395,0.899555957,-0.08861788,0.739126961,118.8408132,31.9022804,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:184,0.529702971,0.69269681,0.830303087,0.297326197,0.083142137,0.518740167,0.744598635,-0.095590578,0.007676327,-0.348989109,0.881835976,-0.282429239,0.778557653,118.7656245,31.9026359,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:185,0.352569342,0.593186225,0.919909029,0.191653815,0.112264446,0.579937433,0.50229997,0.762787982,0.013091748,1.852914708,0.914542361,2.118908396,0.593217979,118.8222467,31.90328834,17
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:186,0.42833608,0.629433922,0.834185886,0.200430197,0.109295088,0.60589661,0.362893256,1.409932124,0.014514489,2.76879439,0.888799086,2.677512815,0.571560963,118.8242709,31.90239,17
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:187,0.37812136,0.610720981,0.931318236,0.395383798,0.064240048,0.390745093,0.6491735,0.135180157,0.014683814,-0.478880985,0.820230432,-0.543113164,0.628726225,118.8299456,31.90421773,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:188,0.608887799,0.736559124,0.788996719,0.096350801,0.157870187,0.513308343,0.742214388,-0.9804812,0.010540282,-0.67243002,0.944019143,-0.795916191,0.701218406,118.7603268,31.9034415,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:189,0.375067639,0.609589021,0.93762531,0.279157014,0.087323773,0.440926087,0.612108197,-0.368654843,0.010707387,-0.588137986,0.877503361,-0.575465105,0.701981409,118.8371922,31.90473354,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:190,0.580445776,0.689457757,0.614710652,0.033624673,0.227684258,0.693756233,0.75618306,-1.144418367,0.017676609,-0.459479387,0.978961316,-0.534877544,0.514286338,118.7788704,31.90182834,10
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:191,0.392790613,0.619569673,0.928239907,0.301034475,0.082320144,0.440629041,0.56086964,0.097877252,0.013318897,-0.152190012,0.826082056,-0.350202587,0.640823881,118.8407585,31.90497436,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:192,0.640729681,0.743157868,0.703398161,0.050682592,0.200472985,0.562521268,0.448837145,-1.060927187,0.015127751,-0.315306944,0.983240978,-0.105447111,0.606858325,118.8448068,31.90605653,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:193,0.479113066,0.661062845,0.831792738,0.484850746,0.050712468,0.594614476,0.547547607,2.538516304,0.012462712,0.946311355,0.838996376,1.797076532,0.652712939,118.8235864,31.9081892,17
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:194,0.380950863,0.610188427,0.913105132,0.221427713,0.102687935,0.700848601,0.511592162,-0.053527058,0.015305734,0.160619236,0.876581165,0.172214209,0.573373048,118.7784657,31.90642122,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:195,0.390369346,0.619090988,0.936561587,0.284275826,0.086118758,0.412999625,0.563713454,0.429406542,0.016045465,0.322486931,0.89218191,0.405720351,0.569562963,118.829914,31.90650117,23
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:196,0.519993586,0.693927486,0.884013506,0.059711915,0.189600405,0.466903646,0.587088905,-1.131728662,0.027265201,-0.910167436,0.978874267,-0.864497061,0.511976002,118.8487062,31.90548715,8
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:197,0.428741457,0.643822606,0.941146104,0.381183194,0.066665708,0.488765746,0.51055323,0.151068006,0.00989558,-0.421366545,0.892227257,-0.359989663,0.714925686,118.833631,31.90177812,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:198,0.470169273,0.670887281,0.949085935,0.420403444,0.060170988,0.497878445,0.611392659,0.336089024,0.005290804,-0.390430578,0.757344439,-0.565609656,0.802735998,118.7625321,31.90819724,-1
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:199,0.40076574,0.62623205,0.941329781,0.313196124,0.07969368,0.399239703,0.616334285,0.4506265,0.016434892,0.162587318,0.875540953,0.107479488,0.572552253,118.8297952,31.90903269,23
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:200,0.342961388,0.57530519,0.831544118,0.208559642,0.106658397,0.481605395,0.609576527,-0.584164551,0.017205893,-0.57019406,0.847119767,-0.833277428,0.579924661,118.8333401,31.91001387,22
4:af160ef2-bf16-4df0-ad2e-0acd3f720b52:201,0.551529733,0.712943207,0.877745525,0.048542433,0.203334171,0.391105443,0.530498482,-1.161749959,0.017342373,-0.944262803,0.976144839,-0.933072841,0.594021887,118.8186793,31.90720596,33
